train_samples,test_samples,method,l1_ratio,penalizer,ci_train_same_size,ci_train_max_size,ci_test,ibs_train_same_size,ibs_train_max_size,ibs_test,train_time,test_time,error,error_text,model_id
1,25,Cox,0.01778279410038923,5.623413251903491,0.7834302762270454,0.8058568554283932,0.8086501960459734,0.13331542080031186,0.3000198803558335,0.29583339045341583,65.48310494422913,6.965498685836792,0,,9
1,1,Cox,0.01778279410038923,100.0,0.7770779079508899,0.80988053655746,0.7901593134588496,0.1340949548814356,0.30205032052481573,0.13697660484819327,57.067203521728516,0.3709580898284912,0,,10
1,10,Cox,0.01778279410038923,100.0,0.7770779079508899,0.80988053655746,0.8136915545124893,0.1340949548814356,0.30205032052481573,0.28091041828979174,57.067203521728516,2.8405559062957764,0,,10
1,25,Cox,0.01778279410038923,100.0,0.7770779079508899,0.80988053655746,0.8156109073935127,0.1340949548814356,0.30205032052481573,0.2977979613140053,57.067203521728516,6.984576463699341,0,,10
1,1,Cox,0.31622776601683794,0.001,0.5,0.5,0.5,0.18294859958058846,0.4135404317765961,0.18664790308187135,70.81328415870667,0.29578709602355957,0,,11
1,10,Cox,0.31622776601683794,0.001,0.5,0.5,0.5,0.18294859958058846,0.4135404317765961,0.3833544547969226,70.81328415870667,2.0855464935302734,0,,11
1,25,Cox,0.31622776601683794,0.001,0.5,0.5,0.5,0.18294859958058846,0.4135404317765961,0.40695341427459863,70.81328415870667,4.945153713226318,0,,11
1,1,Cox,0.31622776601683794,0.01778279410038923,0.7661133386768743,0.7607923786609939,0.7739141960980113,0.11467626221228303,0.24560928994803433,0.1161148789949253,70.60524344444275,0.3729977607727051,0,,12
1,10,Cox,0.31622776601683794,0.01778279410038923,0.7661133386768743,0.7607923786609939,0.7540666834175356,0.11467626221228303,0.24560928994803433,0.22279027765759432,70.60524344444275,2.90877366065979,0,,12
1,25,Cox,0.31622776601683794,0.01778279410038923,0.7661133386768743,0.7607923786609939,0.7549219057639375,0.11467626221228303,0.24560928994803433,0.2347846058160978,70.60524344444275,7.104990482330322,0,,12
1,1,Cox,0.31622776601683794,0.31622776601683794,0.7932562417595458,0.8049521275408946,0.7978438517395422,0.12526268547836306,0.2793741325777872,0.12809559588864425,67.24658608436584,0.38001465797424316,0,,13
1,10,Cox,0.31622776601683794,0.31622776601683794,0.7932562417595458,0.8049521275408946,0.8057313141549701,0.12526268547836306,0.2793741325777872,0.26187254786307096,67.24658608436584,2.942863702774048,0,,13
1,25,Cox,0.31622776601683794,0.31622776601683794,0.7932562417595458,0.8049521275408946,0.8074867525263248,0.12526268547836306,0.2793741325777872,0.2773566897184441,67.24658608436584,7.0327253341674805,0,,13
1,1,Cox,0.31622776601683794,5.623413251903491,0.7770779079508899,0.8098805366296485,0.7901593134588496,0.13409495488142656,0.3020503205247903,0.13697660484818283,56.87161636352539,0.36998891830444336,0,,14
1,10,Cox,0.31622776601683794,5.623413251903491,0.7770779079508899,0.8098805366296485,0.8136915545124893,0.13409495488142656,0.3020503205247903,0.2809104182897674,56.87161636352539,2.8405420780181885,0,,14
1,25,Cox,0.31622776601683794,5.623413251903491,0.7770779079508899,0.8098805366296485,0.815610907935258,0.13409495488142656,0.3020503205247903,0.2977979613139791,56.87161636352539,7.034785747528076,0,,14
1,1,Cox,0.31622776601683794,100.0,0.7770778135909425,0.8098806400578088,0.7901593134588496,0.1340949549373737,0.30205032068156623,0.1369766049123883,46.8950674533844,0.3699839115142822,0,,15
1,10,Cox,0.31622776601683794,100.0,0.7770778135909425,0.8098806400578088,0.813691742637034,0.1340949549373737,0.30205032068156623,0.28091041844020365,46.8950674533844,2.836544990539551,0,,15
1,25,Cox,0.31622776601683794,100.0,0.7770778135909425,0.8098806400578088,0.8156110319949298,0.1340949549373737,0.30205032068156623,0.29779796147584847,46.8950674533844,6.95952296257019,0,,15
1,,Cox,5.623413251903491,0.001,,,,,,,,,1,FIT_ERROR$Matrix is singular.,16
1,,Cox,5.623413251903491,0.01778279410038923,,,,,,,,,1,FIT_ERROR$Matrix is singular.,17
1,,Cox,5.623413251903491,0.31622776601683794,,,,,,,,,1,FIT_ERROR$Matrix is singular.,18
1,,Cox,5.623413251903491,5.623413251903491,,,,,,,,,1,FIT_ERROR$Matrix is singular.,19
1,,Cox,5.623413251903491,100.0,,,,,,,,,1,FIT_ERROR$Matrix is singular.,20
1,,Cox,100.0,0.001,,,,,,,,,1,FIT_ERROR$Matrix is singular.,21
1,,Cox,100.0,0.01778279410038923,,,,,,,,,1,FIT_ERROR$Matrix is singular.,22
1,,Cox,100.0,0.31622776601683794,,,,,,,,,1,FIT_ERROR$Matrix is singular.,23
1,,Cox,100.0,5.623413251903491,,,,,,,,,1,FIT_ERROR$Matrix is singular.,24
1,,Cox,100.0,100.0,,,,,,,,,1,FIT_ERROR$Matrix is singular.,25
2,,Cox,0.001,0.001,,,,,,,,,1,"FIT_ERROR$hessian or gradient contains nan or inf value(s). Convergence halted. Please see the following tips in the lifelines documentation:
https://lifelines.readthedocs.io/en/latest/Examples.html#problems-with-convergence-in-the-cox-proportional-hazard-model
array must not contain infs or NaNs",26
2,1,Cox,0.001,0.01778279410038923,0.2026295520199,0.18378224296061232,0.2093047556991321,0.26126007224525133,0.4095646969231005,0.18841797723387577,79.7715973854065,0.366976261138916,0,,27
2,10,Cox,0.001,0.01778279410038923,0.2026295520199,0.18378224296061232,0.18157632825480746,0.26126007224525133,0.4095646969231005,0.38094198716847294,79.7715973854065,2.815487861633301,0,,27
2,25,Cox,0.001,0.01778279410038923,0.2026295520199,0.18378224296061232,0.17866652495332175,0.26126007224525133,0.4095646969231005,0.4043260517959329,79.7715973854065,6.88231348991394,0,,27
2,1,Cox,0.001,0.31622776601683794,0.8033264981773537,0.8145761232539349,0.7985498375602779,0.16348838248702838,0.24625532999322902,0.1205977573054253,42.79805302619934,0.37599968910217285,0,,28
2,10,Cox,0.001,0.31622776601683794,0.8033264981773537,0.8145761232539349,0.8209583126582837,0.16348838248702838,0.24625532999322902,0.2292901091079958,42.79805302619934,2.8465707302093506,0,,28
2,25,Cox,0.001,0.31622776601683794,0.8033264981773537,0.8145761232539349,0.8222640190151297,0.16348838248702838,0.24625532999322902,0.24154673776460775,42.79805302619934,6.958516359329224,0,,28
2,1,Cox,0.001,5.623413251903491,0.7970518766363219,0.8103856061137552,0.7911137971272733,0.1895557881676938,0.2968407798908214,0.13497386768503572,72.657386302948,0.38605570793151855,0,,29
2,10,Cox,0.001,5.623413251903491,0.7970518766363219,0.8103856061137552,0.8138660757064935,0.1895557881676938,0.2968407798908214,0.2758297814148607,72.657386302948,2.911716938018799,0,,29
2,25,Cox,0.001,5.623413251903491,0.7970518766363219,0.8103856061137552,0.8155105322841973,0.1895557881676938,0.2968407798908214,0.292301405906976,72.657386302948,7.0798423290252686,0,,29
2,1,Cox,0.001,100.0,0.7942584890737133,0.8079162293627816,0.7859949704951749,0.19246438972107371,0.30205031973931185,0.13697660468929512,74.6476674079895,0.36700868606567383,0,,30
2,10,Cox,0.001,100.0,0.7942584890737133,0.8079162293627816,0.8114660735839296,0.19246438972107371,0.30205031973931185,0.28091041755413637,74.6476674079895,2.8365492820739746,0,,30
2,25,Cox,0.001,100.0,0.7942584890737133,0.8079162293627816,0.8130370933921913,0.19246438972107371,0.30205031973931185,0.29779796049353086,74.6476674079895,7.021198987960815,0,,30
2,,Cox,0.01778279410038923,0.001,,,,,,,,,1,"FIT_ERROR$hessian or gradient contains nan or inf value(s). Convergence halted. Please see the following tips in the lifelines documentation:
https://lifelines.readthedocs.io/en/latest/Examples.html#problems-with-convergence-in-the-cox-proportional-hazard-model
array must not contain infs or NaNs",31
2,1,Cox,0.01778279410038923,0.01778279410038923,0.20074311408251438,0.18141571014783178,0.20965230914048374,0.2625275306836218,0.4098151454200952,0.18954408794716815,79.4959921836853,0.3639683723449707,0,,32
2,10,Cox,0.01778279410038923,0.01778279410038923,0.20074311408251438,0.18141571014783178,0.18001852728360865,0.2625275306836218,0.4098151454200952,0.3815223019750693,79.4959921836853,2.7944676876068115,0,,32
2,25,Cox,0.01778279410038923,0.01778279410038923,0.20074311408251438,0.18141571014783178,0.17693413565305344,0.2625275306836218,0.4098151454200952,0.4048610677998842,79.4959921836853,6.921387672424316,0,,32
2,1,Cox,0.01778279410038923,0.31622776601683794,0.8016560283793771,0.8148434889101764,0.7954510579480949,0.1656909172932983,0.2505382386341459,0.12168708725377039,72.8546576499939,0.3709869384765625,0,,33
2,10,Cox,0.01778279410038923,0.31622776601683794,0.8016560283793771,0.8148434889101764,0.8189138464640471,0.1656909172932983,0.2505382386341459,0.23342579197342486,72.8546576499939,2.8525893688201904,0,,33
2,25,Cox,0.01778279410038923,0.31622776601683794,0.8016560283793771,0.8148434889101764,0.820499476590078,0.1656909172932983,0.2505382386341459,0.24605646562403763,72.8546576499939,6.979573726654053,0,,33
2,1,Cox,0.01778279410038923,5.623413251903491,0.7943569222330513,0.8080060369041677,0.7860024139790919,0.1924643896754828,0.3020503196587741,0.1369766046545728,74.22862005233765,0.3709876537322998,0,,34
2,10,Cox,0.01778279410038923,5.623413251903491,0.7943569222330513,0.8080060369041677,0.811560742395761,0.1924643896754828,0.3020503196587741,0.2809104174733609,74.22862005233765,2.8575782775878906,0,,34
2,25,Cox,0.01778279410038923,5.623413251903491,0.7943569222330513,0.8080060369041677,0.8131371282854638,0.1924643896754828,0.3020503196587741,0.2977979604068431,74.22862005233765,6.972584009170532,0,,34
2,1,Cox,0.01778279410038923,100.0,0.7955984903391964,0.808832930634438,0.7886545845562596,0.1924643904913705,0.302050321120746,0.13697660516960938,63.27203345298767,0.3770029544830322,0,,35
2,10,Cox,0.01778279410038923,100.0,0.7955984903391964,0.808832930634438,0.8127927376037488,0.1924643904913705,0.302050321120746,0.28091041885509993,63.27203345298767,2.901751756668091,0,,35
2,25,Cox,0.01778279410038923,100.0,0.7955984903391964,0.808832930634438,0.8143469376176126,0.1924643904913705,0.302050321120746,0.2977979619087863,63.27203345298767,7.25129508972168,0,,35
2,,Cox,0.31622776601683794,0.001,,,,,,,,,1,"FIT_ERROR$hessian or gradient contains nan or inf value(s). Convergence halted. Please see the following tips in the lifelines documentation:
https://lifelines.readthedocs.io/en/latest/Examples.html#problems-with-convergence-in-the-cox-proportional-hazard-model
array must not contain infs or NaNs",36
2,1,Cox,0.31622776601683794,0.01778279410038923,0.49830351515000976,0.4839227011886615,0.5113659136532963,0.2413214200910602,0.36396686957145863,0.1805095259852388,84.12787985801697,0.3669776916503906,0,,37
2,10,Cox,0.31622776601683794,0.01778279410038923,0.49830351515000976,0.4839227011886615,0.4992282385165194,0.2413214200910602,0.36396686957145863,0.3298888910290959,84.12787985801697,2.8205406665802,0,,37
2,25,Cox,0.31622776601683794,0.01778279410038923,0.49830351515000976,0.4839227011886615,0.49509205745007284,0.2413214200910602,0.36396686957145863,0.3466577032894674,84.12787985801697,6.940445184707642,0,,37
2,1,Cox,0.31622776601683794,0.31622776601683794,0.7944888212598019,0.8081140798895666,0.7863081693953715,0.19246439053299427,0.3020503211863128,0.13697660522464436,76.546795129776,0.3709852695465088,0,,38
2,10,Cox,0.31622776601683794,0.31622776601683794,0.7944888212598019,0.8081140798895666,0.8116321421475288,0.19246439053299427,0.3020503211863128,0.2809104189305039,76.546795129776,2.8525946140289307,0,,38
2,25,Cox,0.31622776601683794,0.31622776601683794,0.7944888212598019,0.8081140798895666,0.8132420134243291,0.19246439053299427,0.3020503211863128,0.29779796198457137,76.546795129776,7.045743703842163,0,,38
2,1,Cox,0.31622776601683794,5.623413251903491,0.7955984903391964,0.8088329300930238,0.7886545845562596,0.19246439049135206,0.3020503211207133,0.13697660516959675,63.44933080673218,0.4883108139038086,0,,39
2,10,Cox,0.31622776601683794,5.623413251903491,0.7955984903391964,0.8088329300930238,0.8127927408472755,0.19246439049135206,0.3020503211207133,0.2809104188550684,63.44933080673218,3.2088828086853027,0,,39
2,25,Cox,0.31622776601683794,5.623413251903491,0.7955984903391964,0.8088329300930238,0.8143469392428484,0.19246439049135206,0.3020503211207133,0.29779796190875235,63.44933080673218,7.456843376159668,0,,39
2,1,Cox,0.31622776601683794,100.0,0.795598510435799,0.8088329430057526,0.7886545845562596,0.1924643905664552,0.30205032125405756,0.13697660522117422,52.859874963760376,0.3689453601837158,0,,40
2,10,Cox,0.31622776601683794,100.0,0.795598510435799,0.8088329430057526,0.8127927084120091,0.1924643905664552,0.30205032125405756,0.2809104189832823,52.859874963760376,2.856631278991699,0,,40
2,25,Cox,0.31622776601683794,100.0,0.795598510435799,0.8088329430057526,0.8143469343671408,0.1924643905664552,0.30205032125405756,0.29779796204723924,52.859874963760376,6.971554756164551,0,,40
2,,Cox,5.623413251903491,0.001,,,,,,,,,1,FIT_ERROR$Matrix is singular.,41
2,,Cox,5.623413251903491,0.01778279410038923,,,,,,,,,1,FIT_ERROR$Matrix is singular.,42
2,,Cox,5.623413251903491,0.31622776601683794,,,,,,,,,1,FIT_ERROR$Matrix is singular.,43
2,,Cox,5.623413251903491,5.623413251903491,,,,,,,,,1,FIT_ERROR$Matrix is singular.,44
2,,Cox,5.623413251903491,100.0,,,,,,,,,1,FIT_ERROR$Matrix is singular.,45
2,,Cox,100.0,0.001,,,,,,,,,1,FIT_ERROR$Matrix is singular.,46
2,,Cox,100.0,0.01778279410038923,,,,,,,,,1,FIT_ERROR$Matrix is singular.,47
2,,Cox,100.0,0.31622776601683794,,,,,,,,,1,FIT_ERROR$Matrix is singular.,48
2,,Cox,100.0,5.623413251903491,,,,,,,,,1,FIT_ERROR$Matrix is singular.,49
2,,Cox,100.0,100.0,,,,,,,,,1,FIT_ERROR$Matrix is singular.,50
5,,Cox,0.001,0.001,,,,,,,,,1,"FIT_ERROR$hessian or gradient contains nan or inf value(s). Convergence halted. Please see the following tips in the lifelines documentation:
https://lifelines.readthedocs.io/en/latest/Examples.html#problems-with-convergence-in-the-cox-proportional-hazard-model
array must not contain infs or NaNs",51
5,1,Cox,0.001,0.01778279410038923,0.8161070548572811,0.8176096504297797,0.8024857228252716,0.18233048446831862,0.20760494007331728,0.11620552253296809,101.88512539863586,0.3670039176940918,0,,52
5,10,Cox,0.001,0.01778279410038923,0.8161070548572811,0.8176096504297797,0.8290356735189864,0.18233048446831862,0.20760494007331728,0.19495241948715844,101.88512539863586,2.872676134109497,0,,52
5,25,Cox,0.001,0.01778279410038923,0.8161070548572811,0.8176096504297797,0.8306069040854209,0.18233048446831862,0.20760494007331728,0.20307558076668505,101.88512539863586,6.979567289352417,0,,52
5,1,Cox,0.001,0.31622776601683794,0.8078376289880772,0.8120264254407965,0.7922503598638186,0.22684805453232476,0.26902677729997126,0.12650974917024274,82.46698427200317,0.3810133934020996,0,,53
5,10,Cox,0.001,0.31622776601683794,0.8078376289880772,0.8120264254407965,0.816301438756408,0.22684805453232476,0.26902677729997126,0.2510280730704156,82.46698427200317,2.8736462593078613,0,,53
5,25,Cox,0.001,0.31622776601683794,0.8078376289880772,0.8120264254407965,0.8178538569591227,0.22684805453232476,0.26902677729997126,0.2653474956470732,82.46698427200317,6.973560810089111,0,,53
5,1,Cox,0.001,5.623413251903491,0.8062342124673233,0.8107976401540118,0.7903946420657615,0.2507419467626334,0.30010743261839024,0.1362608815046993,91.77923274040222,0.37697362899780273,0,,54
5,10,Cox,0.001,5.623413251903491,0.8062342124673233,0.8107976401540118,0.8137186249857666,0.2507419467626334,0.30010743261839024,0.27907382379285245,91.77923274040222,2.891697883605957,0,,54
5,25,Cox,0.001,5.623413251903491,0.8062342124673233,0.8107976401540118,0.8154832586592526,0.2507419467626334,0.30010743261839024,0.2958090396367717,91.77923274040222,6.966541051864624,0,,54
5,1,Cox,0.001,100.0,0.8045906537273557,0.8088667021214755,0.7877785437568064,0.25223398543121034,0.3020173768501887,0.1369678028263001,88.20703768730164,0.36594629287719727,0,,55
5,10,Cox,0.001,100.0,0.8045906537273557,0.8088667021214755,0.8127062392355054,0.25223398543121034,0.3020173768501887,0.28088091571872065,88.20703768730164,2.838554620742798,0,,55
5,25,Cox,0.001,100.0,0.8045906537273557,0.8088667021214755,0.8142609870184231,0.25223398543121034,0.3020173768501887,0.29776583146490654,88.20703768730164,6.9735329151153564,0,,55
5,,Cox,0.01778279410038923,0.001,,,,,,,,,1,"FIT_ERROR$hessian or gradient contains nan or inf value(s). Convergence halted. Please see the following tips in the lifelines documentation:
https://lifelines.readthedocs.io/en/latest/Examples.html#problems-with-convergence-in-the-cox-proportional-hazard-model
array must not contain infs or NaNs",56
5,1,Cox,0.01778279410038923,0.01778279410038923,0.7200414314434352,0.7275405310241162,0.7529161279683755,0.23250269952337896,0.27767981525515784,0.1314038287005269,98.21810245513916,0.3709862232208252,0,,57
5,10,Cox,0.01778279410038923,0.01778279410038923,0.7200414314434352,0.7275405310241162,0.7335909484900272,0.23250269952337896,0.27767981525515784,0.24890140854062273,98.21810245513916,2.8656275272369385,0,,57
5,25,Cox,0.01778279410038923,0.01778279410038923,0.7200414314434352,0.7275405310241162,0.7335455228649532,0.23250269952337896,0.27767981525515784,0.26366497249398657,98.21810245513916,7.013638257980347,0,,57
5,1,Cox,0.01778279410038923,0.31622776601683794,0.8071512550420737,0.8119255999488995,0.7906105030993522,0.2316263719242458,0.27525807277809095,0.12845649836239242,89.75748753547668,0.38001108169555664,0,,58
5,10,Cox,0.01778279410038923,0.31622776601683794,0.8071512550420737,0.8119255999488995,0.8145410471117248,0.2316263719242458,0.27525807277809095,0.2566243413648608,89.75748753547668,2.866630792617798,0,,58
5,25,Cox,0.01778279410038923,0.31622776601683794,0.8071512550420737,0.8119255999488995,0.8163268893471319,0.2316263719242458,0.27525807277809095,0.2713937373797941,89.75748753547668,6.971585035324097,0,,58
5,1,Cox,0.01778279410038923,5.623413251903491,0.8045906553774994,0.8088667048104993,0.7877785437568064,0.252233985431154,0.30201737685011676,0.1369678028262727,88.3919267654419,0.3739948272705078,0,,59
5,10,Cox,0.01778279410038923,5.623413251903491,0.8045906553774994,0.8088667048104993,0.8127062424790321,0.252233985431154,0.30201737685011676,0.2808809157186525,88.3919267654419,2.902726888656616,0,,59
5,25,Cox,0.01778279410038923,5.623413251903491,0.8045906553774994,0.8088667048104993,0.8142609935193665,0.252233985431154,0.30201737685011676,0.29776583146483293,88.3919267654419,6.9896039962768555,0,,59
5,1,Cox,0.01778279410038923,100.0,0.8046379476690971,0.8089013321560877,0.7878838976830153,0.2522339855502134,0.3020173770022467,0.1369678028823203,74.7007565498352,0.36600208282470703,0,,60
5,10,Cox,0.01778279410038923,100.0,0.8046379476690971,0.8089013321560877,0.8127518075411696,0.2522339855502134,0.3020173770022467,0.2808809158615434,74.7007565498352,2.8375535011291504,0,,60
5,25,Cox,0.01778279410038923,100.0,0.8046379476690971,0.8089013321560877,0.8143067314490742,0.2522339855502134,0.3020173770022467,0.29776583161948944,74.7007565498352,7.004670143127441,0,,60
5,,Cox,0.31622776601683794,0.001,,,,,,,,,1,"FIT_ERROR$hessian or gradient contains nan or inf value(s). Convergence halted. Please see the following tips in the lifelines documentation:
https://lifelines.readthedocs.io/en/latest/Examples.html#problems-with-convergence-in-the-cox-proportional-hazard-model
array must not contain infs or NaNs",61
5,1,Cox,0.31622776601683794,0.01778279410038923,0.46951358885942884,0.4659138371976428,0.4813305971849889,0.30598506755226806,0.3609765447804472,0.17947960578356317,97.96065926551819,0.37299251556396484,0,,62
5,10,Cox,0.31622776601683794,0.01778279410038923,0.46951358885942884,0.4659138371976428,0.4657323227620119,0.30598506755226806,0.3609765447804472,0.3318593077257834,97.96065926551819,2.841536283493042,0,,62
5,25,Cox,0.31622776601683794,0.01778279410038923,0.46951358885942884,0.4659138371976428,0.461907535227895,0.30598506755226806,0.3609765447804472,0.349672383246414,97.96065926551819,7.107919692993164,0,,62
5,1,Cox,0.31622776601683794,0.31622776601683794,0.8045906545524276,0.8088667054150785,0.7877785437568064,0.2522339854311507,0.30201737685011254,0.1369678028262711,88.16151809692383,0.36998414993286133,0,,63
5,10,Cox,0.31622776601683794,0.31622776601683794,0.8045906545524276,0.8088667054150785,0.8127062359919788,0.2522339854311507,0.30201737685011254,0.2808809157186486,88.16151809692383,2.8556015491485596,0,,63
5,25,Cox,0.31622776601683794,0.31622776601683794,0.8045906545524276,0.8088667054150785,0.8142609918941307,0.2522339854311507,0.30201737685011254,0.29776583146482866,88.16151809692383,7.042746067047119,0,,63
5,1,Cox,0.31622776601683794,5.623413251903491,0.8046379493192407,0.8089013322012056,0.7878838976830153,0.25223398555015913,0.30201737700217735,0.13696780288229396,74.84864592552185,0.3739912509918213,0,,64
5,10,Cox,0.31622776601683794,5.623413251903491,0.8046379493192407,0.8089013322012056,0.8127518172717495,0.25223398555015913,0.30201737700217735,0.2808809158614779,74.84864592552185,2.8686039447784424,0,,64
5,25,Cox,0.31622776601683794,5.623413251903491,0.8046379493192407,0.8089013322012056,0.8143067352412913,0.25223398555015913,0.30201737700217735,0.29776583161941866,74.84864592552185,7.047788143157959,0,,64
5,1,Cox,0.31622776601683794,100.0,0.8046379542696717,0.808901332508007,0.7878838976830153,0.25223398564881605,0.302017377128046,0.1369678029301581,61.169947147369385,0.3659484386444092,0,,65
5,10,Cox,0.31622776601683794,100.0,0.8046379542696717,0.808901332508007,0.8127518075411696,0.25223398564881605,0.302017377128046,0.2808809159805345,61.169947147369385,2.889733076095581,0,,65
5,25,Cox,0.31622776601683794,100.0,0.8046379542696717,0.808901332508007,0.8143067303655837,0.25223398564881605,0.302017377128046,0.29776583174803833,61.169947147369385,6.983619213104248,0,,65
5,,Cox,5.623413251903491,0.001,,,,,,,,,1,FIT_ERROR$Matrix is singular.,66
5,,Cox,5.623413251903491,0.01778279410038923,,,,,,,,,1,FIT_ERROR$Matrix is singular.,67
5,,Cox,5.623413251903491,0.31622776601683794,,,,,,,,,1,FIT_ERROR$Matrix is singular.,68
5,,Cox,5.623413251903491,5.623413251903491,,,,,,,,,1,FIT_ERROR$Matrix is singular.,69
5,,Cox,5.623413251903491,100.0,,,,,,,,,1,FIT_ERROR$Matrix is singular.,70
5,,Cox,100.0,0.001,,,,,,,,,1,FIT_ERROR$Matrix is singular.,71
5,,Cox,100.0,0.01778279410038923,,,,,,,,,1,FIT_ERROR$Matrix is singular.,72
5,,Cox,100.0,0.31622776601683794,,,,,,,,,1,FIT_ERROR$Matrix is singular.,73
5,,Cox,100.0,5.623413251903491,,,,,,,,,1,FIT_ERROR$Matrix is singular.,74
5,,Cox,100.0,100.0,,,,,,,,,1,FIT_ERROR$Matrix is singular.,75
10,,Cox,0.001,0.001,,,,,,,,,1,"FIT_ERROR$hessian or gradient contains nan or inf value(s). Convergence halted. Please see the following tips in the lifelines documentation:
https://lifelines.readthedocs.io/en/latest/Examples.html#problems-with-convergence-in-the-cox-proportional-hazard-model
array must not contain infs or NaNs",76
10,1,Cox,0.001,0.01778279410038923,0.8184062968316975,0.8189970099905519,0.8009815664983676,0.20603693645773222,0.21671043835511541,0.11655003471774697,93.7766056060791,0.36497044563293457,0,,77
10,10,Cox,0.001,0.01778279410038923,0.8184062968316975,0.8189970099905519,0.8272406215487053,0.20603693645773222,0.21671043835511541,0.20438309955374273,93.7766056060791,2.857607126235962,0,,77
10,25,Cox,0.001,0.01778279410038923,0.8184062968316975,0.8189970099905519,0.8287381244488724,0.20603693645773222,0.21671043835511541,0.2137382860604272,93.7766056060791,7.017678737640381,0,,77
10,1,Cox,0.001,0.31622776601683794,0.8092801456344482,0.8112648397718824,0.7901169428580916,0.2630762071058132,0.28281994842003505,0.13049060744510216,109.726717710495,0.37299203872680664,0,,78
10,10,Cox,0.001,0.31622776601683794,0.8092801456344482,0.8112648397718824,0.814497596828952,0.2630762071058132,0.28281994842003505,0.2634399338588017,109.726717710495,2.8626205921173096,0,,78
10,25,Cox,0.001,0.31622776601683794,0.8092801456344482,0.8112648397718824,0.8161818207930305,0.2630762071058132,0.28281994842003505,0.27886735399523294,109.726717710495,6.990606307983398,0,,78
10,1,Cox,0.001,5.623413251903491,0.8079931353806136,0.8104172630354282,0.7877115524015542,0.27932695575506733,0.30123276015364775,0.13669869315075564,113.91169834136963,0.37602710723876953,0,,79
10,10,Cox,0.001,5.623413251903491,0.8079931353806136,0.8104172630354282,0.8116324405519789,0.27932695575506733,0.30123276015364775,0.28016025199663874,113.91169834136963,2.9448115825653076,0,,79
10,25,Cox,0.001,5.623413251903491,0.8079931353806136,0.8104172630354282,0.8134774943918393,0.27932695575506733,0.30123276015364775,0.2969838011736594,113.91169834136963,7.354600429534912,0,,79
10,1,Cox,0.001,100.0,0.8073029159591831,0.8092743356373129,0.7875506586338115,0.279967821326409,0.3019551571675412,0.13695171416561297,107.85381317138672,0.3710172176361084,0,,80
10,10,Cox,0.001,100.0,0.8073029159591831,0.8092743356373129,0.8124860167512452,0.279967821326409,0.3019551571675412,0.2808248040238971,107.85381317138672,2.8415586948394775,0,,80
10,25,Cox,0.001,100.0,0.8073029159591831,0.8092743356373129,0.8141062521030891,0.279967821326409,0.3019551571675412,0.29770492159440476,107.85381317138672,6.97757363319397,0,,80
10,,Cox,0.01778279410038923,0.001,,,,,,,,,1,"FIT_ERROR$hessian or gradient contains nan or inf value(s). Convergence halted. Please see the following tips in the lifelines documentation:
https://lifelines.readthedocs.io/en/latest/Examples.html#problems-with-convergence-in-the-cox-proportional-hazard-model
array must not contain infs or NaNs",81
10,1,Cox,0.01778279410038923,0.01778279410038923,0.8172562917389616,0.8175836060152936,0.799349725793504,0.20637012657883283,0.217216430664923,0.11722724859042691,123.90331315994263,0.36901068687438965,0,,82
10,10,Cox,0.01778279410038923,0.01778279410038923,0.8172562917389616,0.8175836060152936,0.8258512958378671,0.20637012657883283,0.217216430664923,0.20486234930264693,123.90331315994263,2.8686013221740723,0,,82
10,25,Cox,0.01778279410038923,0.01778279410038923,0.8172562917389616,0.8175836060152936,0.827467873678065,0.20637012657883283,0.217216430664923,0.2141191031887392,123.90331315994263,7.008684158325195,0,,82
10,1,Cox,0.01778279410038923,0.31622776601683794,0.8084608123349251,0.8109602358993102,0.7872992979076939,0.26977641575836725,0.2904285980317557,0.13309516751412515,114.58841705322266,0.37600207328796387,0,,83
10,10,Cox,0.01778279410038923,0.31622776601683794,0.8084608123349251,0.8109602358993102,0.8117495707857424,0.26977641575836725,0.2904285980317557,0.27024355857749693,114.58841705322266,2.8596115112304688,0,,83
10,25,Cox,0.01778279410038923,0.31622776601683794,0.8084608123349251,0.8109602358993102,0.8136526926520611,0.26977641575836725,0.2904285980317557,0.28619700624225325,114.58841705322266,7.0036163330078125,0,,83
10,1,Cox,0.01778279410038923,5.623413251903491,0.8073029218182181,0.8092743400047208,0.7875506586338115,0.2799678213262419,0.30195515716735294,0.13695171416554122,106.64793086051941,0.39404845237731934,0,,84
10,10,Cox,0.01778279410038923,5.623413251903491,0.8073029218182181,0.8092743400047208,0.8124860167512452,0.2799678213262419,0.30195515716735294,0.2808248040237199,106.64793086051941,2.865628242492676,0,,84
10,25,Cox,0.01778279410038923,5.623413251903491,0.8073029218182181,0.8092743400047208,0.8141062537283249,0.2799678213262419,0.30195515716735294,0.2977049215942134,106.64793086051941,7.098894834518433,0,,84
10,1,Cox,0.01778279410038923,100.0,0.8073063524924036,0.8092767118501153,0.787554094087927,0.27996782146024585,0.3019551573182851,0.13695171422271513,89.37442278862,0.3699836730957031,0,,85
10,10,Cox,0.01778279410038923,100.0,0.8073063524924036,0.8092767118501153,0.8124893283919373,0.27996782146024585,0.3019551573182851,0.2808248041655779,89.37442278862,2.8696365356445312,0,,85
10,25,Cox,0.01778279410038923,100.0,0.8073063524924036,0.8092767118501153,0.8141093563036081,0.27996782146024585,0.3019551573182851,0.2977049217474675,89.37442278862,7.063804864883423,0,,85
